contract,MP,GM1,GM2,GM1%,GM2%,SPC_A,SPC_B,SPC_C,SPC_D,
NCL2015-0208,36101.15,5860.41,5860.41,0.1623,0.1623,879.06,966.97,879.06,879.06,
NCL2015-0208,36148.72,5907.98,5907.98,0.1634,0.1634,886.20,974.82,886.20,886.20,
NCL2015-0208,36196.28,5955.54,5955.54,0.1645,0.1645,893.33,982.66,893.33,893.33,
NCL2015-0208,36243.84,6003.10,6003.10,0.1656,0.1656,900.47,990.51,900.47,900.47,
NCL2015-0208,36291.41,6050.67,6050.67,0.1667,0.1667,907.60,998.36,907.60,907.60,
NCL2015-0208,36338.97,6098.23,6098.23,0.1678,0.1678,914.73,1006.21,914.73,914.73,
NCL2015-0208,36386.54,6145.80,6145.80,0.1689,0.1689,921.87,1014.06,921.87,921.87,
NCL2015-0208,36434.10,6193.36,6193.36,0.1700,0.1700,929.00,1021.90,929.00,929.00,
NCL2015-0208,36481.66,6240.92,6240.92,0.1711,0.1711,936.14,1029.75,936.14,936.14,
NCL2015-0208,36529.23,6288.49,6288.49,0.1721,0.1721,943.27,1037.60,943.27,943.27,
NCL2015-0208,36576.79,6336.05,6336.05,0.1732,0.1732,950.41,1045.45,950.41,950.41,
NCL2015-0208,36624.36,6383.62,6383.62,0.1743,0.1743,957.54,1053.30,957.54,957.54,
NCL2015-0208,36671.92,6431.18,6431.18,0.1754,0.1754,964.68,1061.14,964.68,964.68,
NCL2015-0208,36719.49,6478.75,6478.75,0.1764,0.1764,971.81,1068.99,971.81,971.81,
NCL2015-0208,36767.05,6526.31,6526.31,0.1775,0.1775,978.95,1076.84,978.95,978.95,
NCL2015-0208,36814.61,6573.87,6573.87,0.1786,0.1786,986.08,1084.69,986.08,986.08,
NCL2015-0208,36862.18,6621.44,6621.44,0.1796,0.1796,993.22,1092.54,993.22,993.22,
NCL2015-0208,36909.74,6669.00,6669.00,0.1807,0.1807,1000.35,1100.39,1000.35,1000.35,
NCL2015-0208,36957.31,6716.57,6716.57,0.1817,0.1817,1007.48,1108.23,1007.48,1007.48,
NCL2015-0208,37004.87,6764.13,6764.13,0.1828,0.1828,1014.62,1116.08,1014.62,1014.62,
NCL2015-0208,37052.43,6811.69,6811.69,0.1838,0.1838,1021.75,1123.93,1021.75,1021.75,
NCL2015-0208,37100.00,6859.26,6859.26,0.1849,0.1849,1028.89,1131.78,1028.89,1028.89,
NCL2015-0208,37147.56,6906.82,6906.82,0.1859,0.1859,1036.02,1139.63,1036.02,1036.02,
NCL2015-0208,37195.13,6954.39,6954.39,0.1870,0.1870,1043.16,1147.47,1043.16,1043.16,
NCL2015-0208,37242.69,7001.95,7001.95,0.1880,0.1880,1050.29,1155.32,1050.29,1050.29,
NCL2015-0208,37290.25,7049.51,7049.51,0.1890,0.1890,1057.43,1163.17,1057.43,1057.43,
NCL2015-0208,37337.82,7097.08,7097.08,0.1901,0.1901,1064.56,1171.02,1064.56,1064.56,
NCL2015-0208,37385.38,7144.64,7144.64,0.1911,0.1911,1071.70,1178.87,1071.70,1071.70,
NCL2015-0208,37432.95,7192.21,7192.21,0.1921,0.1921,1078.83,1186.71,1078.83,1078.83,
NCL2015-0208,37480.51,7239.77,7239.77,0.1932,0.1932,1085.97,1194.56,1085.97,1085.97,
NCL2015-0208,37528.07,7287.33,7287.33,0.1942,0.1942,1093.10,1202.41,1093.10,1093.10,
NCL2015-0208,37575.64,7334.90,7334.90,0.1952,0.1952,1100.23,1210.26,1100.23,1100.23,
NCL2015-0208,37623.20,7382.46,7382.46,0.1962,0.1962,1107.37,1218.11,1107.37,1107.37,
NCL2015-0208,37670.77,7430.03,7430.03,0.1972,0.1972,1114.50,1225.95,1114.50,1114.50,
NCL2015-0208,37718.33,7477.59,7477.59,0.1982,0.1982,1121.64,1233.80,1121.64,1121.64,
NCL2015-0208,37765.90,7525.16,7525.16,0.1993,0.1993,1128.77,1241.65,1128.77,1128.77,
NCL2015-0208,37813.46,7572.72,7572.72,0.2003,0.2003,1514.54,1514.54,1514.54,1514.54,
NCL2015-0208,37861.02,7620.28,7620.28,0.2013,0.2013,1524.06,1524.06,1524.06,1524.06,
NCL2015-0208,37908.59,7667.85,7667.85,0.2023,0.2023,1533.57,1533.57,1533.57,1533.57,
NCL2015-0208,37956.15,7715.41,7715.41,0.2033,0.2033,1543.08,1543.08,1543.08,1543.08,
NCL2015-0208,38003.72,7762.98,7762.98,0.2043,0.2043,1552.60,1552.60,1552.60,1552.60,
NCL2015-0208,38051.28,7810.54,7810.54,0.2053,0.2053,1562.11,1562.11,1562.11,1562.11,
NCL2015-0208,38098.84,7858.10,7858.10,0.2063,0.2063,1571.62,1571.62,1571.62,1571.62,
NCL2015-0208,38146.41,7905.67,7905.67,0.2072,0.2072,1581.13,1581.13,1581.13,1581.13,
NCL2015-0208,38193.97,7953.23,7953.23,0.2082,0.2082,1590.65,1590.65,1590.65,1590.65,
NCL2015-0208,38241.54,8000.80,8000.80,0.2092,0.2092,1600.16,1600.16,1600.16,1600.16,
NCL2015-0208,38289.10,8048.36,8048.36,0.2102,0.2102,1609.67,1609.67,1609.67,1609.67,
NCL2015-0208,38336.66,8095.92,8095.92,0.2112,0.2112,1619.18,1619.18,1619.18,1619.18,
NCL2015-0208,38384.23,8143.49,8143.49,0.2122,0.2122,1628.70,1628.70,1628.70,1628.70,
NCL2015-0208,38431.79,8191.05,8191.05,0.2131,0.2131,1638.21,1638.21,1638.21,1638.21,
NCL2015-0208,38479.36,8238.62,8238.62,0.2141,0.2141,1647.72,1647.72,1647.72,1647.72,
NCL2015-0208,38526.92,8286.18,8286.18,0.2151,0.2151,1657.24,1657.24,1657.24,1657.24,
NCL2015-0208,38574.49,8333.75,8333.75,0.2160,0.2160,1666.75,1666.75,1666.75,1666.75,
NCL2015-0208,38622.05,8381.31,8381.31,0.2170,0.2170,1676.26,1676.26,1676.26,1676.26,
NCL2015-0208,38669.61,8428.87,8428.87,0.2180,0.2180,1685.77,1685.77,1685.77,1685.77,
NCL2015-0208,38717.18,8476.44,8476.44,0.2189,0.2189,1695.29,1695.29,1695.29,1695.29,
NCL2015-0208,38764.74,8524.00,8524.00,0.2199,0.2199,1704.80,1704.80,1704.80,1704.80,
NCL2015-0208,38812.31,8571.57,8571.57,0.2208,0.2208,1714.31,1714.31,1714.31,1714.31,
NCL2015-0208,38859.87,8619.13,8619.13,0.2218,0.2218,1723.83,1723.83,1723.83,1723.83,
NCL2015-0208,38907.43,8666.69,8666.69,0.2228,0.2228,1733.34,1733.34,1733.34,1733.34,
NCL2015-0208,38955.00,8714.26,8714.26,0.2237,0.2237,1742.85,1742.85,1742.85,1742.85,
NCL2015-0208,39002.56,8761.82,8761.82,0.2246,0.2246,1752.36,1752.36,1752.36,1752.36,
NCL2015-0208,39050.13,8809.39,8809.39,0.2256,0.2256,1761.88,1761.88,1761.88,1761.88,
NCL2015-0208,39097.69,8856.95,8856.95,0.2265,0.2265,1771.39,1771.39,1771.39,1771.39,
NCL2015-0208,39145.25,8904.51,8904.51,0.2275,0.2275,1780.90,1780.90,1780.90,1780.90,
NCL2015-0208,39192.82,8952.08,8952.08,0.2284,0.2284,1790.42,1790.42,1790.42,1790.42,
NCL2015-0208,39240.38,8999.64,8999.64,0.2293,0.2293,1799.93,1799.93,1799.93,1799.93,
NCL2015-0208,39287.95,9047.21,9047.21,0.2303,0.2303,1809.44,1809.44,1809.44,1809.44,
NCL2015-0208,39335.51,9094.77,9094.77,0.2312,0.2312,1818.95,1818.95,1818.95,1818.95,
NCL2015-0208,39383.07,9142.33,9142.33,0.2321,0.2321,1828.47,1828.47,1828.47,1828.47,
NCL2015-0208,39430.64,9189.90,9189.90,0.2331,0.2331,1837.98,1837.98,1837.98,1837.98,
NCL2015-0208,39478.20,9237.46,9237.46,0.2340,0.2340,1847.49,1847.49,1847.49,1847.49,
NCL2015-0208,39525.77,9285.03,9285.03,0.2349,0.2349,1857.01,1857.01,1857.01,1857.01,
NCL2015-0208,39573.33,9332.59,9332.59,0.2358,0.2358,1866.52,1866.52,1866.52,1866.52,
NCL2015-0208,39620.90,9380.16,9380.16,0.2367,0.2367,1876.03,1876.03,1876.03,1876.03,
NCL2015-0208,39668.46,9427.72,9427.72,0.2377,0.2377,1885.54,1885.54,1885.54,1885.54,
NCL2015-0208,39716.02,9475.28,9475.28,0.2386,0.2386,1895.06,1895.06,1895.06,1895.06,
NCL2015-0208,39763.59,9522.85,9522.85,0.2395,0.2395,1904.57,1904.57,1904.57,1904.57,
NCL2015-0208,39811.15,9570.41,9570.41,0.2404,0.2404,1914.08,1914.08,1914.08,1914.08,
NCL2015-0208,39858.72,9617.98,9617.98,0.2413,0.2413,1923.60,1923.60,1923.60,1923.60,
NCL2015-0208,39906.28,9665.54,9665.54,0.2422,0.2422,1933.11,1933.11,1933.11,1933.11,
NCL2015-0208,39953.84,9713.10,9713.10,0.2431,0.2431,1942.62,1942.62,1942.62,1942.62,
NCL2015-0208,40001.41,9760.67,9760.67,0.2440,0.2440,1952.13,1952.13,1952.13,1952.13,
NCL2015-0208,40048.97,9808.23,9808.23,0.2449,0.2449,1961.65,1961.65,1961.65,1961.65,
NCL2015-0208,40096.54,9855.80,9855.80,0.2458,0.2458,1971.16,1971.16,1971.16,1971.16,
NCL2015-0208,40144.10,9903.36,9903.36,0.2467,0.2467,1980.67,1980.67,1980.67,1980.67,
NCL2015-0208,40191.66,9950.92,9950.92,0.2476,0.2476,1990.18,1990.18,1990.18,1990.18,
NCL2015-0208,40239.23,9998.49,9998.49,0.2485,0.2485,1999.70,1999.70,1999.70,1999.70,
NCL2015-0208,40286.79,10046.05,10046.05,0.2494,0.2494,2009.21,2009.21,2009.21,2009.21,
NCL2015-0208,40334.36,10093.62,10093.62,0.2502,0.2502,2018.72,2018.72,2018.72,2018.72,
NCL2015-0208,40381.92,10141.18,10141.18,0.2511,0.2511,2028.24,2028.24,2028.24,2028.24,
NCL2015-0208,40429.49,10188.74,10188.74,0.2520,0.2520,2037.75,2037.75,2037.75,2037.75,
NCL2015-0208,40477.05,10236.31,10236.31,0.2529,0.2529,2047.26,2047.26,2047.26,2047.26,
NCL2015-0208,40524.61,10283.87,10283.87,0.2538,0.2538,2056.77,2056.77,2056.77,2056.77,
NCL2015-0208,40572.18,10331.44,10331.44,0.2546,0.2546,2066.29,2066.29,2066.29,2066.29,
NCL2015-0208,40619.74,10379.00,10379.00,0.2555,0.2555,2075.80,2075.80,2075.80,2075.80,
NCL2015-0208,40667.31,10426.57,10426.57,0.2564,0.2564,2085.31,2085.31,2085.31,2085.31,
NCL2015-0208,40714.87,10474.13,10474.13,0.2573,0.2573,2094.83,2094.83,2094.83,2094.83,
NCL2015-0208,40762.43,10521.69,10521.69,0.2581,0.2581,2104.34,2104.34,2104.34,2104.34,
NCL2015-0208,40810.00,10569.26,10569.26,0.2590,0.2590,2113.85,2113.85,2113.85,2113.85,
NCL2015-0208,40857.56,10616.82,10616.82,0.2598,0.2598,2123.36,2123.36,2123.36,2123.36,
NCL2015-0208,40905.13,10664.39,10664.39,0.2607,0.2607,2132.88,2132.88,2132.88,2132.88,
NCL2015-0208,40952.69,10711.95,10711.95,0.2616,0.2616,2142.39,2142.39,2142.39,2142.39,
NCL2015-0208,41000.25,10759.51,10759.51,0.2624,0.2624,2151.90,2151.90,2151.90,2151.90,
NCL2015-0208,41047.82,10807.08,10807.08,0.2633,0.2633,2161.42,2161.42,2161.42,2161.42,
NCL2015-0208,41095.38,10854.64,10854.64,0.2641,0.2641,2170.93,2170.93,2170.93,2170.93,
NCL2015-0208,41142.95,10902.21,10902.21,0.2650,0.2650,2180.44,2180.44,2180.44,2180.44,
NCL2015-0208,41190.51,10949.77,10949.77,0.2658,0.2658,2189.95,2189.95,2189.95,2189.95,
NCL2015-0208,41238.07,10997.33,10997.33,0.2667,0.2667,2199.47,2199.47,2199.47,2199.47,
NCL2015-0208,41285.64,11044.90,11044.90,0.2675,0.2675,2208.98,2208.98,2208.98,2208.98,
NCL2015-0208,41333.20,11092.46,11092.46,0.2684,0.2684,2218.49,2218.49,2218.49,2218.49,
NCL2015-0208,41380.77,11140.03,11140.03,0.2692,0.2692,2228.01,2228.01,2228.01,2228.01,
NCL2015-0208,41428.33,11187.59,11187.59,0.2700,0.2700,2237.52,2237.52,2237.52,2237.52,
NCL2015-0208,41475.90,11235.16,11235.16,0.2709,0.2709,2247.03,2247.03,2247.03,2247.03,
NCL2015-0208,41523.46,11282.72,11282.72,0.2717,0.2717,2256.54,2256.54,2256.54,2256.54,
NCL2015-0208,41571.02,11330.28,11330.28,0.2726,0.2726,2266.06,2266.06,2266.06,2266.06,
NCL2015-0208,41618.59,11377.85,11377.85,0.2734,0.2734,2275.57,2275.57,2275.57,2275.57,
NCL2015-0208,41666.15,11425.41,11425.41,0.2742,0.2742,2285.08,2285.08,2285.08,2285.08,
NCL2015-0208,41713.72,11472.98,11472.98,0.2750,0.2750,2294.60,2294.60,2294.60,2294.60,
NCL2015-0208,41761.28,11520.54,11520.54,0.2759,0.2759,2304.11,2304.11,2304.11,2304.11,
NCL2015-0208,41808.84,11568.10,11568.10,0.2767,0.2767,2313.62,2313.62,2313.62,2313.62,
NCL2015-0208,41856.41,11615.67,11615.67,0.2775,0.2775,2323.13,2323.13,2323.13,2323.13,
NCL2015-0208,41903.97,11663.23,11663.23,0.2783,0.2783,2332.65,2332.65,2332.65,2332.65,
NCL2015-0208,41951.54,11710.80,11710.80,0.2792,0.2792,2342.16,2342.16,2342.16,2342.16,
NCL2015-0208,41999.10,11758.36,11758.36,0.2800,0.2800,2351.67,2351.67,2351.67,2351.67,
NCL2015-0208,42046.66,11805.92,11805.92,0.2808,0.2808,2361.18,2361.18,2361.18,2361.18,
NCL2015-0208,42094.23,11853.49,11853.49,0.2816,0.2816,2370.70,2370.70,2370.70,2370.70,
NCL2015-0208,42141.79,11901.05,11901.05,0.2824,0.2824,2380.21,2380.21,2380.21,2380.21,
NCL2015-0208,42189.36,11948.62,11948.62,0.2832,0.2832,2389.72,2389.72,2389.72,2389.72,
NCL2015-0208,42236.92,11996.18,11996.18,0.2840,0.2840,2399.24,2399.24,2399.24,2399.24,
NCL2015-0208,42284.48,12043.74,12043.74,0.2848,0.2848,2408.75,2408.75,2408.75,2408.75,
NCL2015-0208,42332.05,12091.31,12091.31,0.2856,0.2856,2418.26,2418.26,2418.26,2418.26,
NCL2015-0208,42379.61,12138.87,12138.87,0.2864,0.2864,2427.77,2427.77,2427.77,2427.77,
NCL2015-0208,42427.18,12186.44,12186.44,0.2872,0.2872,2437.29,2437.29,2437.29,2437.29,
NCL2015-0208,42474.74,12234.00,12234.00,0.2880,0.2880,2446.80,2446.80,2446.80,2446.80,
NCL2015-0208,42522.31,12281.57,12281.57,0.2888,0.2888,2456.31,2456.31,2456.31,2456.31,
NCL2015-0208,42569.87,12329.13,12329.13,0.2896,0.2896,2465.83,2465.83,2465.83,2465.83,
NCL2015-0208,42617.43,12376.69,12376.69,0.2904,0.2904,2475.34,2475.34,2475.34,2475.34,
NCL2015-0208,42665.00,12424.26,12424.26,0.2912,0.2912,2484.85,2484.85,2484.85,2484.85,
NCL2015-0208,42712.56,12471.82,12471.82,0.2920,0.2920,2494.36,2494.36,2494.36,2494.36,
NCL2015-0208,42760.13,12519.39,12519.39,0.2928,0.2928,2503.88,2503.88,2503.88,2503.88,
NCL2015-0208,42807.69,12566.95,12566.95,0.2936,0.2936,2513.39,2513.39,2513.39,2513.39,
NCL2015-0208,42855.25,12614.51,12614.51,0.2944,0.2944,2522.90,2522.90,2522.90,2522.90,
NCL2015-0208,42902.82,12662.08,12662.08,0.2951,0.2951,2532.42,2532.42,2532.42,2532.42,
NCL2015-0208,42950.38,12709.64,12709.64,0.2959,0.2959,2541.93,2541.93,2541.93,2541.93,
NCL2015-0208,42997.95,12757.21,12757.21,0.2967,0.2967,2551.44,2551.44,2551.44,2551.44,
NCL2015-0208,43045.51,12804.77,12804.77,0.2975,0.2975,2560.95,2560.95,2560.95,2560.95,
NCL2015-0208,43093.07,12852.33,12852.33,0.2982,0.2982,2570.47,2570.47,2570.47,2570.47,
NCL2015-0208,43140.64,12899.90,12899.90,0.2990,0.2990,2579.98,2579.98,2579.98,2579.98,
NCL2015-0208,43188.20,12947.46,12947.46,0.2998,0.2998,2589.49,2589.49,2589.49,2589.49,
NCL2015-0004,451666.67,99953.31,23030.23,0.2213,0.0510,2187.87,2303.02,2072.72,2303.02,
NCL2015-0004,452222.23,100508.87,23585.79,0.2223,0.0522,2240.65,2358.58,2122.72,2358.58,
NCL2015-0004,452777.78,101064.42,24141.34,0.2232,0.0533,2293.43,2414.13,2172.72,2414.13,
NCL2015-0004,453333.34,101619.98,24696.90,0.2242,0.0545,2346.21,2469.69,2222.72,2469.69,
NCL2015-0004,453888.89,102175.53,25252.45,0.2251,0.0556,2398.98,2525.25,2272.72,2525.25,
NCL2015-0004,454444.45,102731.09,25808.01,0.2261,0.0568,2451.76,2580.80,2322.72,2580.80,
NCL2015-0004,455000.00,103286.64,26363.56,0.2270,0.0579,2504.54,2636.36,2372.72,2636.36,
NCL2015-0004,455555.56,103842.20,26919.12,0.2279,0.0591,2557.32,2691.91,2422.72,2691.91,
NCL2015-0004,456111.11,104397.75,27474.67,0.2289,0.0602,2610.09,2747.47,2472.72,2747.47,
NCL2015-0004,456666.67,104953.31,28030.23,0.2298,0.0614,2662.87,2803.02,2522.72,2803.02,
NCL2015-0004,457222.23,105508.87,28585.79,0.2308,0.0625,2715.65,2858.58,2572.72,2858.58,
NCL2015-0004,457777.78,106064.42,29141.34,0.2317,0.0637,2768.43,2914.13,2622.72,2914.13,
NCL2015-0004,458333.34,106619.98,29696.90,0.2326,0.0648,2821.21,2969.69,2672.72,2969.69,
NCL2015-0004,458888.89,107175.53,30252.45,0.2336,0.0659,2873.98,3025.25,2722.72,3025.25,
NCL2015-0004,459444.45,107731.09,30808.01,0.2345,0.0671,2926.76,3080.80,2772.72,3080.80,
NCL2015-0004,460000.00,108286.64,31363.56,0.2354,0.0682,2979.54,3136.36,2822.72,3136.36,
NCL2015-0004,460555.56,108842.20,31919.12,0.2363,0.0693,3032.32,3191.91,2872.72,3191.91,
NCL2015-0004,461111.11,109397.75,32474.67,0.2372,0.0704,3085.09,3247.47,2922.72,3247.47,
NCL2015-0004,461666.67,109953.31,33030.23,0.2382,0.0715,3137.87,3303.02,2972.72,3303.02,
NCL2015-0004,462222.23,110508.87,33585.79,0.2391,0.0727,3190.65,3358.58,3022.72,3358.58,
NCL2015-0004,462777.78,111064.42,34141.34,0.2400,0.0738,3243.43,3414.13,3072.72,3414.13,
NCL2015-0004,463333.34,111619.98,34696.90,0.2409,0.0749,3296.21,3469.69,3122.72,3469.69,
NCL2015-0004,463888.89,112175.53,35252.45,0.2418,0.0760,3348.98,3525.25,3172.72,3525.25,
NCL2015-0004,464444.45,112731.09,35808.01,0.2427,0.0771,3401.76,3580.80,3222.72,3580.80,
NCL2015-0004,465000.00,113286.64,36363.56,0.2436,0.0782,3454.54,3636.36,3272.72,3636.36,
NCL2015-0004,465555.56,113842.20,36919.12,0.2445,0.0793,3507.32,3691.91,3322.72,3691.91,
